place;username;date;text;permalink
3df4f427b5a60fea;moreno_omar9;2016-11-06 06:52;"@Beyonce is voting for @HillaryClinton so y'all should vote for Clinton!!!! #ImWithHer #StrongerTogether";https://twitter.com/moreno_omar9/status/795141663676973056
3df4f427b5a60fea;cheriedriscoll;2016-11-06 05:51;"@HillaryClinton I can't wait for the ending. PRESIDENT CLINTON!!!!!! #imwithher";https://twitter.com/cheriedriscoll/status/795126455424483329
3df4f427b5a60fea;JudsonMcCulloch;2016-11-06 03:08;"Quote of the day @greggutfeld " @HillaryClinton is as broken as a box spring in a porno."";https://twitter.com/JudsonMcCulloch/status/795085370971062272
3df4f427b5a60fea;ybarrap;2016-11-06 02:01;"@nancymck1211 @HillaryClinton @nytimes For Every Action There Will Be An Equal But Opposite REACTION. #StrongerTogether";https://twitter.com/ybarrap/status/795068462733336580
3df4f427b5a60fea;ybarrap;2016-11-06 01:09;"@luvman33wife @HillaryClinton @nytimes Yes. However. Historically, this has been a good gauge. If anything, tons of GOP will be going with H";https://twitter.com/ybarrap/status/795055380866957312
3df4f427b5a60fea;ybarrap;2016-11-05 23:56;"By EVERY significant measure. @HillaryClinton Wins http:// 53eig.ht/2016Forecast http://www. realclearpolitics.com/epolls/2016/pr esident/us/general_election_trump_vs_clinton-5491.html … http:// nyti.ms/2anzPBs";https://twitter.com/ybarrap/status/795037025602859016
3df4f427b5a60fea;themommybrain1;2016-11-05 23:48;"Every single one of our children deserves the chance to live up to his or her God given potential. @HillaryClinton #imwithher https:// twitter.com/hillaryclinton /status/795003547968385024 …";https://twitter.com/themommybrain1/status/795035083157676033
3df4f427b5a60fea;joel_borrego3;2016-11-05 23:15;"@HillaryClinton last Week Go Hillary !";https://twitter.com/joel_borrego3/status/795026746009649152
3df4f427b5a60fea;thisboywonders2;2016-11-05 23:15;"@DanielJ_Film @realDonaldTrump @HillaryClinton it's a circus for sure.";https://twitter.com/thisboywonders2/status/795026731140841472
3df4f427b5a60fea;ybarrap;2016-11-05 22:58;"It's not a matter if you Win or Lose. It's only a matter if @HillaryClinton Wins and Trump loses. @VOTE_HILLARY @UniteBlue";https://twitter.com/ybarrap/status/795022540087455744
3df4f427b5a60fea;ybarrap;2016-11-05 22:56;"GOP's concerted attack on @HillaryClinton could be called "Hate Gate." But when she WINS. We will call it " #InYourFace Gate" @VOTE_HILLARY";https://twitter.com/ybarrap/status/795022044593352709
3df4f427b5a60fea;hairwhisperer33;2016-11-05 22:32;"@flutergork @JamesOKeefeIII @HillaryClinton @realDonaldTrump @dncpress ITS ALL IN THE HANDS OF OUR ALL MIGHTY";https://twitter.com/hairwhisperer33/status/795015932921970688
3df4f427b5a60fea;thisboywonders2;2016-11-05 21:02;"@HRC @EllenPage @HillaryClinton love.";https://twitter.com/thisboywonders2/status/794993379935420416
3df4f427b5a60fea;SteveMedellin;2016-11-05 21:00;"@HillaryClinton Shake loose of your shadow, and you could see how many Dems Loathe him!";https://twitter.com/SteveMedellin/status/794992856352116738
3df4f427b5a60fea;LouisTakiando;2016-11-05 20:33;"@CNN @CNNPolitics @ABC @CarolCNN @KateBolduan @GloriaBorger @HillaryClinton @ErinBurnett @CarolCNN @ananavarro @AnnCoulter @DanaTheBlaze @AP https:// twitter.com/louistakiando/ status/794985376901451776 …";https://twitter.com/LouisTakiando/status/794985983863357440
3df4f427b5a60fea;LouisTakiando;2016-11-05 19:44;"@WhoopiGoldberg @JoyVBehar @mitchellreports @DanaBashCNN @BrookeBCNN @CNN @AP @USATODAY @nytimes @FoxNews @HuffingtonPost @HillaryClinton https:// twitter.com/louistakiando/ status/794973374808281088 …";https://twitter.com/LouisTakiando/status/794973667558100992
3df4f427b5a60fea;hairwhisperer33;2016-11-05 19:09;"@flutergork @WDFx2EU8 @elianatrue @HillaryClinton This IS the EAGLE TWEET TWEETING";https://twitter.com/hairwhisperer33/status/794964925319880704
3df4f427b5a60fea;texasglamgirl;2016-11-05 18:05;"@TheView @TomiLahren for the third time.... #Trump2016 @HillaryClinton @TexasRebelAR15 #https:// twitter.com/foxnews/status /794922273123815424 …";https://twitter.com/texasglamgirl/status/794948845620916224
3df4f427b5a60fea;LouisTakiando;2016-11-05 16:08;"How does @HillaryClinton get away with his bullshit the UCMJ would of been thrown at me http:// m.hannity.com/articles/hanpr -election-493995/new-email-hillary-clinton-sent-classified-15272728/ … @CNN @ABC @WSJ @thehill";https://twitter.com/LouisTakiando/status/794919234937769985
3df4f427b5a60fea;annie_biotic777;2016-11-05 16:03;"@CNN Nope. I voted for @HillaryClinton and have no desire to switch my vote for Drumpf. I'm happy with my choice.";https://twitter.com/annie_biotic777/status/794917944153272320
3df4f427b5a60fea;PopiAndGrandma;2016-11-05 16:02;"If @HillaryClinton is 4 open borders why 1 of her campaign offices call police on illegal immigrants? #2FaceHillary http:// noscomunicamos.com/index.php/2016 /11/05/clinton-campaign-calls-police-on-illegal-immigrants-in-her-office/?utm_source=dlvr.it&utm_medium=twitter …";https://twitter.com/PopiAndGrandma/status/794917716440268805
3df4f427b5a60fea;gmknowles;2016-11-05 12:25;"@HillaryClinton Trump “sort of hope[s]” for the housing market to collapse; could “make a lot of money” from it. https://www. hillaryclinton.com/tools/way-back -when/share/senate-reelect.html …";https://twitter.com/gmknowles/status/794863252685672450
3df4f427b5a60fea;gmknowles;2016-11-05 12:21;"".. pay raises began to move higher in 2015 and into this year.." VOTE CHANGE, VOTE BLUE @HillaryClinton http:// on.wsj.com/2d8k3dr via @WSJ pic.twitter.com/h0qDVFlsHj";https://twitter.com/gmknowles/status/794862198296379392
3df4f427b5a60fea;gmknowles;2016-11-05 12:15;"@HillaryClinton for President VOTE CHANGE, VOTE BLUE, Blue wave. Don't regret not voting. Early voting in most states."I should have?" pic.twitter.com/16Hs3EXyhJ";https://twitter.com/gmknowles/status/794860704041943040
3df4f427b5a60fea;OnlyTreyLew;2016-11-05 07:17;"@PercivalPenman @HillaryClinton @Beyonce body language can NEVER fully hide dissatisfaction!";https://twitter.com/OnlyTreyLew/status/794785766941618176
3df4f427b5a60fea;PopiAndGrandma;2016-11-05 07:14;"@realDonaldTrump Lying @HillaryClinton Already breaking campaign promises. http:// noscomunicamos.com/index.php/2016 /11/05/clinton-campaign-calls-police-on-illegal-immigrants-in-her-office/?utm_source=dlvr.it&utm_medium=twitter …";https://twitter.com/PopiAndGrandma/status/794784921961295872
3df4f427b5a60fea;PopiAndGrandma;2016-11-05 07:02;"@Cernovich Did you see Lying @HillaryClinton Already breaking campaign promises. http:// noscomunicamos.com/index.php/2016 /11/05/clinton-campaign-calls-police-on-illegal-immigrants-in-her-office/?utm_source=dlvr.it&utm_medium=twitter …";https://twitter.com/PopiAndGrandma/status/794781844587892736
3df4f427b5a60fea;PopiAndGrandma;2016-11-05 07:01;"@IngrahamAngle Did you see... Lying @HillaryClinton Already breaking campaign promises. http:// noscomunicamos.com/index.php/2016 /11/05/clinton-campaign-calls-police-on-illegal-immigrants-in-her-office/?utm_source=dlvr.it&utm_medium=twitter …";https://twitter.com/PopiAndGrandma/status/794781560281202688
3df4f427b5a60fea;vote4ina;2016-11-05 06:27;"@eythink wearing it proud @manaoficial concert #ImWithHer @HillaryClinton pic.twitter.com/OsLHM6NsdG";https://twitter.com/vote4ina/status/794773046628327424
3df4f427b5a60fea;PopiAndGrandma;2016-11-05 06:12;"Lying @HillaryClinton Already breaking campaign promises. @realDonaldTrump @DanScavino @KellyannePolls #VoteTrump http:// noscomunicamos.com/index.php/2016 /11/05/clinton-campaign-calls-police-on-illegal-immigrants-in-her-office/?utm_source=dlvr.it&utm_medium=twitter …";https://twitter.com/PopiAndGrandma/status/794769337320087553
3df4f427b5a60fea;ybarrap;2016-11-05 04:46;"@ShellyLazoff @abctweet100 @tkdmike @realDonaldTrump @HillaryClinton @SMShow Taxes are a financial man's report card. He's hiding bad grades";https://twitter.com/ybarrap/status/794747766215942145
3df4f427b5a60fea;btwirp;2016-11-05 04:18;"@POTUS -Rumor is that you are just notified by the #FBI that they have the deleted @HillaryClinton emails? Comment?";https://twitter.com/btwirp/status/794740526503313408
3df4f427b5a60fea;LouisTakiando;2016-11-05 04:02;"Hey @CNN look and JayZ is not even in the house. It's TrumpZ. @CNN @CNN @HillaryClinton @MSNBC @ABC @NBCNews @USATODAY @nytimes @thehill https:// twitter.com/trumppatriots/ status/793458271591989248 …";https://twitter.com/LouisTakiando/status/794736679839997952
3df4f427b5a60fea;maymar635;2016-11-05 03:32;"@RiggedDebate @DarHuddleston @HillaryClinton Ugly.";https://twitter.com/maymar635/status/794729104021004289
3df4f427b5a60fea;ItsCarlosSoto;2016-11-05 03:29;"@MRay1414 @HillaryClinton still waiting on his #NeverTrumps taxes. Till then #ThatsAll";https://twitter.com/ItsCarlosSoto/status/794728261607653377
3df4f427b5a60fea;ItsCarlosSoto;2016-11-05 03:18;"I Voted #IAmWithHer @HillaryClinton Showing our #PRIDE at the Voting Booth! #LoveTrumpsHate pic.twitter.com/JlH9rCrtWC";https://twitter.com/ItsCarlosSoto/status/794725644944998400
3df4f427b5a60fea;LouisTakiando;2016-11-05 02:50;"Welcome to @POTUS & @HillaryClinton America SO SAD...they do more 4 votes. http://www. uschronicle.com/homeless-veter an-dies-cold-refugees-given-free-food-housing/#sm22 … @CNN @ABC @WSJ @USATODAY @nytimes";https://twitter.com/LouisTakiando/status/794718618072268800
3df4f427b5a60fea;DCab50;2016-11-05 02:44;"@chancetherapper is doing a concert for @HillaryClinton while wearing yeezys. #StayWokeAndVote";https://twitter.com/DCab50/status/794717086253809665
3df4f427b5a60fea;maymar635;2016-11-05 02:36;"@LifeZette @HillaryClinton No he cannot help her. He's so rotten himself, no way.";https://twitter.com/maymar635/status/794714871183056896
3df4f427b5a60fea;210Deek;2016-11-05 01:21;"@shookw @hulibow @mitchellreports @HillaryClinton @ChelseaClinton it was found illegal you're missing the point will have to wait on Philly";https://twitter.com/210Deek/status/794696084903907336
3df4f427b5a60fea;210Deek;2016-11-05 00:50;"@shookw @hulibow @mitchellreports @HillaryClinton @ChelseaClinton way to dumb it down pic.twitter.com/4XzXDTFqid";https://twitter.com/210Deek/status/794688311025606657
3df4f427b5a60fea;jesse123452;2016-11-05 00:38;"WHAT ABOUT TEXAS TEXAS is TO CLOSE to CALL in the POLL S it may GO DEM this YEAR let s ALL DEM GO OUT and VOTE for MRS @HillaryClinton";https://twitter.com/jesse123452/status/794685247971594240
3df4f427b5a60fea;jesse123452;2016-11-05 00:27;"MRS @HillaryClinton WILL WIN all the poll s show MRS @HillaryClinton IS IN FRONT of D TRUMP from PENNSYLVANIA to FLORIDA and NAVADA";https://twitter.com/jesse123452/status/794682551055122432
3df4f427b5a60fea;djayvader;2016-11-04 23:00;"If you're still on the fence of who to vote for, remember... @HillaryClinton was on @TheEllenShow";https://twitter.com/djayvader/status/794660720822652928
3df4f427b5a60fea;jlmonserrate;2016-11-04 22:15;"@HillaryClinton @CandaceSmith_ Haha ... no; I not only not believe it; I know it's standard bullshit talk from him (Trump).";https://twitter.com/jlmonserrate/status/794649263699611648
3df4f427b5a60fea;utpaindoc;2016-11-04 22:12;"@HillaryClinton INMATE!!";https://twitter.com/utpaindoc/status/794648608775798785
3df4f427b5a60fea;Kenikewahine78;2016-11-04 22:05;"@HillaryClinton Nasty bastard Trump";https://twitter.com/Kenikewahine78/status/794646765794430976
3df4f427b5a60fea;CharlesMckinle7;2016-11-04 18:47;"@FoxNews @HillaryClinton only the most evil person in the world can lie to the ppl as you do. U have no remorse, or heart. U will lose";https://twitter.com/CharlesMckinle7/status/794596903568609280
3df4f427b5a60fea;DogpackCole8;2016-11-04 17:25;"@HillaryClinton pic.twitter.com/6haT0pa2my";https://twitter.com/DogpackCole8/status/794576341253263360
3df4f427b5a60fea;DogpackCole8;2016-11-04 17:25;"@HillaryClinton pic.twitter.com/bxbF9ffuxH";https://twitter.com/DogpackCole8/status/794576309762408448
3df4f427b5a60fea;DogpackCole8;2016-11-04 17:25;"@HillaryClinton pic.twitter.com/pxw4NBkG6J";https://twitter.com/DogpackCole8/status/794576212089708544
3df4f427b5a60fea;DogpackCole8;2016-11-04 17:24;"@HillaryClinton @POTUS pic.twitter.com/WH9KIgTOPJ";https://twitter.com/DogpackCole8/status/794576132800532480
3df4f427b5a60fea;CharlesMckinle7;2016-11-04 14:27;"@WhoopiGoldberg @HillaryClinton .my question is ,when are you and your friends moving to canada. This country can do with one less racist.";https://twitter.com/CharlesMckinle7/status/794531436820729856
3df4f427b5a60fea;DogpackCole8;2016-11-04 13:46;"@HillaryClinton pic.twitter.com/d6HAs4B69P";https://twitter.com/DogpackCole8/status/794521249892499456
3df4f427b5a60fea;gmknowles;2016-11-04 09:41;"@HillaryClinton for President VOTE CHANGE, VOTE BLUE Throw corrupt do nothing congress out. #LoveTrumpsHate #StrongerTogether for America pic.twitter.com/ssg40z3kbl";https://twitter.com/gmknowles/status/794459544407670784
3df4f427b5a60fea;NancyCrandall3;2016-11-04 05:52;"@HillaryClinton never forget #Benghazi it should keep you up at night! https:// twitter.com/PhxKen/status/ 793973220525240320 …";https://twitter.com/NancyCrandall3/status/794401856915009536
3df4f427b5a60fea;btwirp;2016-11-04 05:00;"@HillaryClinton Hypocrite much? Ever heard of the pot and kettle? Are you fucking insane?";https://twitter.com/btwirp/status/794388845378695168
3df4f427b5a60fea;ybarrap;2016-11-04 03:57;"@HillaryClinton 's locomotion is on track and steady. Trump is a poco loco and unsteady. @VOTE_HILLARY";https://twitter.com/ybarrap/status/794372959439876096
3df4f427b5a60fea;Revolutioncalli;2016-11-04 03:22;"@FoxNews @HillaryClinton will win a 20 year vacation to federal prison";https://twitter.com/Revolutioncalli/status/794364083445207040
3df4f427b5a60fea;jlmonserrate;2016-11-04 02:42;"@HillaryClinton That he is a racist asswhipe?";https://twitter.com/jlmonserrate/status/794353994726449152
3df4f427b5a60fea;ybarrap;2016-11-04 01:32;"@dougmillsnyt @HillaryClinton @UniteBlueAZ Arizona Rocks! Go Blue Baby!!";https://twitter.com/ybarrap/status/794336427584589824
3df4f427b5a60fea;CharlesMckinle7;2016-11-04 00:57;"@cristinalaila1 @ChuckLN1 @HillaryClinton is the lowest form of humanity. She will kill, lie, and corrupt to get what she wants. Vote trump";https://twitter.com/CharlesMckinle7/status/794327602731184128
3df4f427b5a60fea;LouisTakiando;2016-11-03 23:38;"@CBSNews Reporting on corrupt folks like these @HillaryClinton @POTUS @billclinton @SenWarren @SenatorReid http:// bb4sp.com/straw-donor-sc hemes/ … @WSJ @ABC";https://twitter.com/LouisTakiando/status/794307768866000896
3df4f427b5a60fea;chadmorse;2016-11-03 23:24;"Amazing that @HillaryClinton lies about lying? I guess that is some talent, just not good talent";https://twitter.com/chadmorse/status/794304208409268224
3df4f427b5a60fea;americanowradio;2016-11-03 23:21;"AMERICA NOW RADIO POLL: Does @HillaryClinton maintaining in the polls indicate “rigging”?";https://twitter.com/americanowradio/status/794303416998694912
3df4f427b5a60fea;SteveMedellin;2016-11-03 22:45;"@HillaryClinton it seems unfair, doesn't it? This happens all over the US! Nobody reports it!It's unfortunate, but look how much you saved";https://twitter.com/SteveMedellin/status/794294420803821568
3df4f427b5a60fea;LizaldeRuben;2016-11-03 22:15;"#NoDAPL @HillaryClinton where U at? Pepper spray, rubber bullets, drones, vigilante law enforcement @POTUS pls HELP http:// petitions.moveon.org/sign/no-dapl?s ource=s.fb&r_by=16630353 …";https://twitter.com/LizaldeRuben/status/794286872465850368
3df4f427b5a60fea;CharlesMckinle7;2016-11-03 21:56;"@trumpology @HillaryClinton @Harlan @wikileaks i hope bernie's supporters are reading this and voting for trump. Hrc is evil incarnate!!!!!!";https://twitter.com/CharlesMckinle7/status/794282016522911744
3df4f427b5a60fea;Jflo918;2016-11-03 21:20;"@BioChic1987 @ananavarro @RealJamesWoods @HillaryClinton Shut UR freakin mouth bitch Courtney-NEVERRRRR WILL TRUMP FUCK BE OUR PREZ NEVERRRR";https://twitter.com/Jflo918/status/794272957363163136
3df4f427b5a60fea;maymar635;2016-11-03 21:05;"@FoxNews @HillaryClinton Like hell she is.";https://twitter.com/maymar635/status/794269402245963777
3df4f427b5a60fea;chadmorse;2016-11-03 21:01;"@politico @HillaryClinton @Cubs Yep! A business man becomes President @realDonaldTrump and #Drainstheswamp";https://twitter.com/chadmorse/status/794268167711264768
3df4f427b5a60fea;texasglamgirl;2016-11-03 20:16;"@HillaryClinton #HillaryIndictment #Trump2016 #CrookedHillary she always lies https:// twitter.com/cnnpolitics/st atus/794253567444025344 …";https://twitter.com/texasglamgirl/status/794256894600695808
3df4f427b5a60fea;maymar635;2016-11-03 20:08;"@HiIIarySIinton @TrumpApproved @HillaryClinton Check out if she's taking another nap.";https://twitter.com/maymar635/status/794254893074685953
3df4f427b5a60fea;maymar635;2016-11-03 20:01;"@Ylee1972 @HillaryClinton @POTUS What a bunch of crooks--POTUS and Clintons, etc.";https://twitter.com/maymar635/status/794253252975935489
3df4f427b5a60fea;NancyCrandall3;2016-11-03 19:16;"@HillaryClinton too dangerous 2b @POTUS she sold out our USA by leaving servers open & unprotected Time 4 all 2 come home #VoteTrumpPence16 https:// twitter.com/hughhewitt/sta tus/793963323830177792 …";https://twitter.com/NancyCrandall3/status/794241967467044864
3df4f427b5a60fea;ItsCarlosSoto;2016-11-03 19:01;"#SanAntonio #TurnOut #EarlyVoting rally tomorrow 6:30pm Sparkys parking lot! @texasdemocrats @HillaryforTX @HillaryClinton @TheDemocrats pic.twitter.com/NMMwZZklN5";https://twitter.com/ItsCarlosSoto/status/794238199551782912
3df4f427b5a60fea;RobertTWilder;2016-11-03 17:55;"What the MF future looks like: https://www. facebook.com/julia.leitner0 7?pnref=story … @Julesleit @HillaryClinton @BarackObama #America";https://twitter.com/RobertTWilder/status/794221488249257984
3df4f427b5a60fea;LouisTakiando;2016-11-03 17:02;"@CNN @HillaryClinton it's all about the children. @CNNPolitics @ABC @NBCNews @WashTimes @washingtonpost @nytimes @nypost @WSJ @USATODAY https:// twitter.com/winegirl73/sta tus/794181231957200896 …";https://twitter.com/LouisTakiando/status/794208137041440769
3df4f427b5a60fea;HenryCarreon3;2016-11-03 15:31;"@HillaryClinton Tom Perez shame on you for using false medical reports to deny claims to a WWII veteran you crooked corrupt man!!";https://twitter.com/HenryCarreon3/status/794185340416208896
3df4f427b5a60fea;HenryCarreon3;2016-11-03 15:30;"@HillaryClinton you crooked Tom Perez and your corrupt Director federal employees comp Douglas Fitzgerald pay to my mother her money!!";https://twitter.com/HenryCarreon3/status/794185093778505730
3df4f427b5a60fea;HenryCarreon3;2016-11-03 15:29;"@HillaryClinton Tom Perez my elderly mother worked 17 yrs taking care of my disabled father in all adl's it's a crime that you don't pay her";https://twitter.com/HenryCarreon3/status/794184687069499392
3df4f427b5a60fea;HenryCarreon3;2016-11-03 15:25;"@HillaryClinton TOM Perez pay claim case 500017181. Benefit 5USC 81111 (a)";https://twitter.com/HenryCarreon3/status/794183689248718849
3df4f427b5a60fea;HenryCarreon3;2016-11-03 15:24;"@HillaryClinton TOM Perez my mother fights a battle of attrition against you for her benefits pay her claim crooked democrat!";https://twitter.com/HenryCarreon3/status/794183406024175616
3df4f427b5a60fea;HenryCarreon3;2016-11-03 15:22;"@HillaryClinton my father suffer in the accident in the line of duty official mission injuries that made him helpless as to require help!";https://twitter.com/HenryCarreon3/status/794182966377222144
3df4f427b5a60fea;HenryCarreon3;2016-11-03 15:20;"@HillaryClinton Secretary Tom Perez tell me the how would you wipe your ass if you had loss of use of both arms? Tell me don't ignore me!!!";https://twitter.com/HenryCarreon3/status/794182442852577281
3df4f427b5a60fea;HenryCarreon3;2016-11-03 15:18;"@HillaryClinton Tom Perez you allege in your feca decisions that my father did not need help in ADLs! He suffer loss of use of both arms !";https://twitter.com/HenryCarreon3/status/794182086873608193
3df4f427b5a60fea;thejessiemooree;2016-11-03 13:37;"@lindaLprado @HillaryClinton @ASU RT!!!";https://twitter.com/thejessiemooree/status/794156443721076736
3df4f427b5a60fea;DogpackCole8;2016-11-03 06:52;"@HillaryClinton pic.twitter.com/vGTvz11I26";https://twitter.com/DogpackCole8/status/794054528664375297
3df4f427b5a60fea;DogpackCole8;2016-11-03 06:52;"@HillaryClinton pic.twitter.com/lFs6wY67lu";https://twitter.com/DogpackCole8/status/794054506275164160
3df4f427b5a60fea;DogpackCole8;2016-11-03 06:51;"@HillaryClinton pic.twitter.com/WeRrDW4REh";https://twitter.com/DogpackCole8/status/794054483420426240
3df4f427b5a60fea;DogpackCole8;2016-11-03 06:49;"@HillaryClinton pic.twitter.com/Vv52LSkkmJ";https://twitter.com/DogpackCole8/status/794053819923505152
3df4f427b5a60fea;DogpackCole8;2016-11-03 06:48;"@HillaryClinton pic.twitter.com/GybS1uKQyX";https://twitter.com/DogpackCole8/status/794053740416204800
3df4f427b5a60fea;gmknowles;2016-11-03 06:32;"@stephenkruiser #FlyTheW for @HillaryClinton team. It's a sign. #LoveTrumpsHate Congrats @Cubs #StrongerTogether Stronger for America pic.twitter.com/JVbBOK4uYB";https://twitter.com/gmknowles/status/794049650840010752
3df4f427b5a60fea;AlamoOnTheRise;2016-11-03 06:16;"@HillaryClinton @Cubs pic.twitter.com/UuMLGZ3wwd";https://twitter.com/AlamoOnTheRise/status/794045537242607616
3df4f427b5a60fea;LouisTakiando;2016-11-03 04:29;"Did you all know your mother @HillaryClinton is a sick pedophile from the FBI. Truth https:// m.youtube.com/watch?v=12zVla ZyX3Q … @ChelseaClinton @billclinton 2";https://twitter.com/LouisTakiando/status/794018633915564032
3df4f427b5a60fea;LouisTakiando;2016-11-03 04:26;"@WhoopiGoldberg @JoyVBehar y'all are sick folks but you follow sick @HillaryClinton her supporters may be worse https:// m.youtube.com/watch?v=12zVla ZyX3Q …";https://twitter.com/LouisTakiando/status/794017950407618560
3df4f427b5a60fea;MegaMaz;2016-11-03 04:15;". @HillaryClinton stop sending so many campaign emails pls";https://twitter.com/MegaMaz/status/794015102689112068
3df4f427b5a60fea;LouisTakiando;2016-11-03 04:10;"@CNN mother @HillaryClinton apparently loves little kids. This lady is fricken sick and her supporters may be worse https:// m.youtube.com/watch?v=12zVla ZyX3Q …";https://twitter.com/LouisTakiando/status/794013947611361280
3df4f427b5a60fea;jlmonserrate;2016-11-03 03:50;"@HillaryClinton Absolutely agree! trump has embolderned white suppremacist terrorism!";https://twitter.com/jlmonserrate/status/794008906779328512
3df4f427b5a60fea;CharlesMckinle7;2016-11-03 03:26;"@Oldfolksmatter @TheTrumpArmy @WeAreChangeNYC @HillaryClinton @DeborahRossNC every black american should view this. Now you see the clintons";https://twitter.com/CharlesMckinle7/status/794002767010373632
3df4f427b5a60fea;glbt4trump;2016-11-03 03:24;"@HillaryClinton The FBI said there's a 99% chance that 5+ foreign countries hacked into Hillary's Server! #NeverHillary #ImWithTrump #MAGA";https://twitter.com/glbt4trump/status/794002232240766978
3df4f427b5a60fea;CharlesMckinle7;2016-11-03 03:20;"@MaryAnneMcKenn4 @caselvis58 @WeNeedTrump @HillaryClinton get ready hrc, the wicked always pay and its your time to pay for benghazi!!!!";https://twitter.com/CharlesMckinle7/status/794001159379816449
3df4f427b5a60fea;CharlesMckinle7;2016-11-03 03:17;"@VivaLaAmes @HawleysJadefav @HillaryClinton when your corrupt & on the verge of going to jail, like hrc is, that's the way you act.";https://twitter.com/CharlesMckinle7/status/794000470465359872
3df4f427b5a60fea;land_joe;2016-11-03 02:22;"@JamesOKeefeIII @HillaryClinton @PVeritas_Action @WashTimes jail time for the Clintons";https://twitter.com/land_joe/status/793986577617686528
3df4f427b5a60fea;LouisTakiando;2016-11-03 01:51;"@TINAHILLSTROM1 @AnthonyBlunden @HillaryClinton https:// m.youtube.com/watch?v=12zVla ZyX3Q …";https://twitter.com/LouisTakiando/status/793978836119470080
3df4f427b5a60fea;CharlesMckinle7;2016-11-03 01:29;"@ThomasSowell @klaliberte1121 @HillaryClinton just like the lion of the wiz. If she only had a brain.";https://twitter.com/CharlesMckinle7/status/793973222303641600
3df4f427b5a60fea;CharlesMckinle7;2016-11-03 01:22;"@ConstanceQueen8 @gardenstylespot @HillaryClinton hrc is running to stay out of jail. If you want a crook as potus vote for the fool hrc.";https://twitter.com/CharlesMckinle7/status/793971530862501888
