place;username;date;text;permalink
944c03c1d85ef480;msprad2;2016-11-05 03:33;"@foxnation @HillaryClinton Why is she not in JAIL. She has used her third strike.....";https://twitter.com/msprad2/status/794729311580266496
944c03c1d85ef480;msprad2;2016-11-05 03:30;"@foxnation @HillaryClinton Lock her up, lock her up. Should not be able to run for office with her criminal acts growing everyday. Unfit...";https://twitter.com/msprad2/status/794728672737398789
944c03c1d85ef480;msprad2;2016-11-05 03:18;"@FoxNews @FBI @HillaryClinton @foxnewspoll Very, very, very. She should be in jail NOW...";https://twitter.com/msprad2/status/794725468394004480
944c03c1d85ef480;msprad2;2016-11-05 03:16;"@FoxNews @newtgingrich @HillaryClinton She needs to withdraw from race. She will go to jail, then if she wins we are stuck with Kaine. Unfit";https://twitter.com/msprad2/status/794725096384438276
944c03c1d85ef480;msprad2;2016-11-05 03:14;"@FoxNews @HillaryClinton Never Haggary. Should be in jail.";https://twitter.com/msprad2/status/794724639339520000
944c03c1d85ef480;msprad2;2016-11-05 00:23;"@FoxNews @HillaryClinton Lock, her up, lock her up. She is so unfit. Liar, dangerous, corrupt, fraud.";https://twitter.com/msprad2/status/794681495990341634
944c03c1d85ef480;msprad2;2016-11-04 03:14;"@FoxNews @HillaryClinton OMG, are you kidding. She will be the ruination of us if she wins. Negative ideas. Cannot lead Military. Unfit.";https://twitter.com/msprad2/status/794362163968126976
944c03c1d85ef480;msprad2;2016-11-04 00:16;"@FoxNews @HillaryClinton @realDonaldTrump Wake up New Hampshire. Do you really want a crook for President. She will tear you down.";https://twitter.com/msprad2/status/794317268817543168
944c03c1d85ef480;PoulsenEmily;2016-11-03 23:45;"@emperor_schwab6 @HollyinAR @nhdogmom @DeeTwoCents @HillaryClinton Totally over the top.";https://twitter.com/PoulsenEmily/status/794309509032329216
944c03c1d85ef480;msprad2;2016-11-03 23:25;"@FoxNews @HillaryClinton Stop her lying cheating dangerous rhetoric. Cannot lead, will destroy us.";https://twitter.com/msprad2/status/794304554997190659
944c03c1d85ef480;msprad2;2016-11-03 22:28;"@FoxNews @HillaryClinton She should never have been able to run for office. Criminal, fraud. She should be forced to resign. Never Hillary..";https://twitter.com/msprad2/status/794290062074650624
944c03c1d85ef480;iamgerg;2016-11-03 04:22;"@megynkelly @MMViverito @HillaryClinton bullshit. Hillary should be in jail";https://twitter.com/iamgerg/status/794016848358428672
944c03c1d85ef480;PoulsenEmily;2016-11-03 00:21;"@HollyinAR @nhdogmom @DeeTwoCents @HillaryClinton Comey letter was Repub strategy for voter suppression. Lead by dirty Chavitz. Fight back";https://twitter.com/PoulsenEmily/status/793956102987653120
944c03c1d85ef480;ancientgame;2016-11-02 23:41;"@RealAlexJones @HillaryClinton @infowars Tin foil hat? That's ur domain alex as king of crazy conspiracists drivel! Madam President! pic.twitter.com/YKPKHwbMt8";https://twitter.com/ancientgame/status/793946229432467456
944c03c1d85ef480;B95JuiceCrew;2016-11-02 22:45;"How come I have not seen more about this on @CNNPolitics ... @es_snipes Do you think that the @HillaryClinton camp are liars? https:// twitter.com/es_snipes/stat us/791647260782100480 …";https://twitter.com/B95JuiceCrew/status/793932148830941184
944c03c1d85ef480;LincolnFresno;2016-11-02 20:14;"Does seeing @HillaryClinton screeching angry speeches make me want to:";https://twitter.com/LincolnFresno/status/793894127993630720
944c03c1d85ef480;LincolnFresno;2016-11-02 19:01;"Peaceful, tolerant, open minded...... @HillaryClinton supporters https:// twitter.com/drudge_report/ status/793874566862938112 …";https://twitter.com/LincolnFresno/status/793875627229126656
944c03c1d85ef480;notgoing2stop;2016-11-02 15:21;"@HillaryClinton pic.twitter.com/sUbreybA7h";https://twitter.com/notgoing2stop/status/793820353197805569
944c03c1d85ef480;LincolnFresno;2016-11-02 05:26;"@HillaryClinton is down to third string surrogates. They are terrible. @megynkelly pic.twitter.com/gXMdtwi75x";https://twitter.com/LincolnFresno/status/793670535435603968
944c03c1d85ef480;PoulsenEmily;2016-11-02 01:38;"@owingso @laureldavilacpa @HillaryClinton @politicususa Me too!!!";https://twitter.com/PoulsenEmily/status/793613202487517185
944c03c1d85ef480;HopeCapriola;2016-11-02 01:16;"Don't sleep on this folks! Vote for @HillaryClinton early and urgently. https:// twitter.com/natesilver538/ status/793605804427472896 …";https://twitter.com/HopeCapriola/status/793607640035176448
944c03c1d85ef480;JerryKarenNeff;2016-11-01 20:20;"@DNC & @HillaryClinton you met KARMA? VOTE . @realDonaldTrump https:// twitter.com/crushingbort/s tatus/793142757216759809 …";https://twitter.com/JerryKarenNeff/status/793533165746819072
944c03c1d85ef480;LincolnFresno;2016-11-01 14:46;"So @HillaryClinton is lying again? Wow! https:// twitter.com/rebeccagberg/s tatus/793263896903749632 …";https://twitter.com/LincolnFresno/status/793449183252361216
944c03c1d85ef480;LincolnFresno;2016-11-01 14:45;"But I thought the criminal activity paid for by @HillaryClinton was all made up and stuff? https:// twitter.com/johnrobertsfox /status/793182974162395136 …";https://twitter.com/LincolnFresno/status/793448815013408768
944c03c1d85ef480;tomison61;2016-11-01 00:10;"@Always_Trump exactly. I could care less what that bitch did! It's that @HillaryClinton took the bait! #CrookedHillary";https://twitter.com/tomison61/status/793228683607552000
944c03c1d85ef480;JerryKarenNeff;2016-10-31 23:11;"VOTE . @realDonaldTrump to STOP the annihilation of America by the treasonous @DNC @HillaryClinton @JamesCarville etc etc etc https:// twitter.com/asamjulian/sta tus/793192119955488768 …";https://twitter.com/JerryKarenNeff/status/793213906525097984
944c03c1d85ef480;mejia_annette;2016-10-31 22:48;"@POTUS @HillaryClinton I hope after this election, the U.S. will get Assange extradited and prosecuted for this mess!!!";https://twitter.com/mejia_annette/status/793207925753819136
944c03c1d85ef480;JerryKarenNeff;2016-10-31 22:44;"@HillaryClinton https:// twitter.com/JohnKStahlUSA/ status/793080630489784321 …";https://twitter.com/JerryKarenNeff/status/793207019863838720
944c03c1d85ef480;JerryKarenNeff;2016-10-31 22:43;"@HillaryClinton for prison https:// twitter.com/foxandfriends/ status/793050177166675968 …";https://twitter.com/JerryKarenNeff/status/793206790112411649
944c03c1d85ef480;traftycracy;2016-10-31 03:05;"I'm only sad I didn't make 100 of these. #imwithher @HillaryClinton pic.twitter.com/O3tMPVLAHP";https://twitter.com/traftycracy/status/792910304799694848
944c03c1d85ef480;JerryKarenNeff;2016-10-31 03:03;"She lies, she lies @HillaryClinton lies. VOTE . @realDonaldTrump https:// twitter.com/asamjulian/sta tus/792723097149444096 …";https://twitter.com/JerryKarenNeff/status/792909715923611648
944c03c1d85ef480;JerryKarenNeff;2016-10-31 02:41;"VOTE . @realDonaldTrump . STOP @DonnaBrazil @DNC the treasonous @HillaryClinton et al https:// twitter.com/JayS2629/statu s/792588096000888832 …";https://twitter.com/JerryKarenNeff/status/792904174711152640
944c03c1d85ef480;JerryKarenNeff;2016-10-31 02:26;"Let it rain or @HillaryClinton parade. VOTE . @realDonaldTrump https:// twitter.com/realFirearms/s tatus/792594903561826304 …";https://twitter.com/JerryKarenNeff/status/792900584122703873
